Updated At,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Total AdultICU Capacity,Pediatric ICU Census,Available Pediatric ICU,Available Pediatric ICU%,Total PediatricICU Capacity
2020-06-13 23:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-14 00:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-14 01:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 02:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 03:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 04:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 05:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-14 06:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-14 07:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 08:19,"4,518","1,578",0.258858268,"6,096",389,212,0.352745424,601
2020-06-14 09:19,"4,479","1,604",0.263685681,"6,083",383,218,0.362728785,601
2020-06-14 10:19,"4,479","1,604",0.263685681,"6,083",383,218,0.362728785,601
2020-06-14 11:19,"4,454","1,581",0.261971831,"6,035",367,226,0.381112985,593
2020-06-14 12:19,"4,451","1,584",0.262468931,"6,035",368,225,0.379426644,593
2020-06-14 13:19,"4,454","1,581",0.261971831,"6,035",367,226,0.381112985,593
2020-06-14 14:19,"4,453","1,581",0.262015247,"6,034",367,226,0.381112985,593
2020-06-14 15:19,"4,453","1,581",0.262015247,"6,034",367,226,0.381112985,593
2020-06-14 16:19,"4,454","1,581",0.261971831,"6,035",367,226,0.381112985,593
2020-06-14 17:19,"4,453","1,581",0.262015247,"6,034",367,226,0.381112985,593
2020-06-14 18:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-14 19:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-14 20:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-14 21:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-14 22:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-14 23:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 00:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 01:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 02:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 03:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 04:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 05:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 06:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 07:19,"4,455","1,584",0.262295082,"6,039",367,226,0.381112985,593
2020-06-15 08:19,"4,438","1,610",0.266203704,"6,048",366,227,0.382799325,593
2020-06-15 09:19,"4,449","1,600",0.264506530,"6,049",367,226,0.381112985,593
2020-06-15 10:19,"4,376","1,652",0.274054413,"6,028",357,227,0.388698630,584
2020-06-15 11:19,"4,369","1,653",0.274493524,"6,022",360,224,0.383561644,584
2020-06-15 12:19,"4,364","1,658",0.275323813,"6,022",360,224,0.383561644,584
2020-06-15 13:19,"4,363","1,659",0.275489870,"6,022",360,224,0.383561644,584
2020-06-15 14:19,"4,363","1,659",0.275489870,"6,022",361,223,0.381849315,584
2020-06-15 15:19,"4,363","1,659",0.275489870,"6,022",361,223,0.381849315,584
2020-06-15 16:19,"4,363","1,659",0.275489870,"6,022",361,223,0.381849315,584
2020-06-15 17:19,"4,363","1,659",0.275489870,"6,022",361,223,0.381849315,584
2020-06-15 18:19,"4,367","1,654",0.274705198,"6,021",361,223,0.381849315,584
2020-06-15 19:19,"4,367","1,654",0.274705198,"6,021",361,223,0.381849315,584
2020-06-15 20:19,"4,365","1,656",0.275037369,"6,021",361,223,0.381849315,584
2020-06-15 21:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-15 22:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-15 23:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 00:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 02:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 03:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 04:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 05:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 06:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 07:19,"4,374","1,647",0.273542601,"6,021",363,221,0.378424658,584
2020-06-16 08:19,"4,366","1,655",0.274871284,"6,021",361,223,0.381849315,584
2020-06-16 09:19,"4,440","1,579",0.262335936,"6,019",356,228,0.390410959,584
2020-06-16 10:19,"4,550","1,484",0.245939675,"6,034",371,229,0.381666667,600
2020-06-16 11:19,"4,586","1,439",0.238838174,"6,025",364,236,0.393333333,600
2020-06-16 12:19,"4,586","1,439",0.238838174,"6,025",364,236,0.393333333,600
2020-06-16 13:19,"4,588","1,431",0.237747134,"6,019",361,239,0.398333333,600
2020-06-16 14:19,"4,590","1,429",0.237414853,"6,019",361,239,0.398333333,600
2020-06-16 15:19,"4,590","1,429",0.237414853,"6,019",361,239,0.398333333,600
2020-06-16 16:19,"4,590","1,429",0.237414853,"6,019",361,239,0.398333333,600
2020-06-16 17:19,"4,590","1,429",0.237414853,"6,019",361,239,0.398333333,600
2020-06-16 18:19,"4,590","1,429",0.237414853,"6,019",361,239,0.398333333,600
2020-06-16 19:19,"4,586","1,432",0.237952808,"6,018",361,239,0.398333333,600
2020-06-16 19:19,"4,586","1,432",0.237952808,"6,018",361,239,0.398333333,600
2020-06-16 20:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-16 21:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-16 22:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-16 23:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 00:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 02:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 03:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 04:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 05:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 06:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 07:19,"4,585","1,433",0.238118976,"6,018",361,239,0.398333333,600
2020-06-17 08:19,"4,583","1,435",0.238451313,"6,018",361,239,0.398333333,600
2020-06-17 09:19,"4,561","1,444",0.240466278,"6,005",362,238,0.396666667,600
2020-06-17 10:19,"4,579","1,417",0.236324216,"5,996",378,220,0.367892977,598
2020-06-17 11:19,"4,600","1,403",0.233716475,"6,003",379,219,0.366220736,598
2020-06-17 12:19,"4,601","1,404",0.233805162,"6,005",379,219,0.366220736,598
2020-06-17 13:19,"4,601","1,404",0.233805162,"6,005",379,219,0.366220736,598
2020-06-17 14:19,"4,597","1,409",0.234598735,"6,006",379,219,0.366220736,598
2020-06-17 15:19,"4,597","1,409",0.234598735,"6,006",379,219,0.366220736,598
2020-06-17 16:19,"4,596","1,409",0.234637802,"6,005",379,219,0.366220736,598
2020-06-17 17:19,"4,596","1,409",0.234637802,"6,005",379,219,0.366220736,598
2020-06-17 18:19,"4,597","1,409",0.234598735,"6,006",379,219,0.366220736,598
2020-06-17 19:19,"4,596","1,409",0.234637802,"6,005",379,219,0.366220736,598
2020-06-17 20:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-17 21:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-17 22:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-17 23:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 00:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 02:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 03:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 04:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 05:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 06:19,"4,600","1,405",0.233971690,"6,005",379,219,0.366220736,598
2020-06-18 07:19,"4,606","1,399",0.232972523,"6,005",379,219,0.366220736,598
2020-06-18 08:19,"4,627","1,380",0.229731979,"6,007",379,219,0.366220736,598
2020-06-18 09:19,"4,644","1,391",0.230488815,"6,035",380,219,0.365609349,599
2020-06-18 10:19,"4,673","1,374",0.227220109,"6,047",427,181,0.297697368,608
2020-06-18 11:19,"4,671","1,384",0.228571429,"6,055",427,181,0.297697368,608
2020-06-18 12:19,"4,678","1,376",0.227287744,"6,054",427,181,0.297697368,608
2020-06-18 13:19,"4,688","1,371",0.226274963,"6,059",427,181,0.297697368,608
2020-06-18 14:19,"4,692","1,372",0.226253298,"6,064",427,181,0.297697368,608
2020-06-18 15:19,"4,693","1,371",0.226088391,"6,064",427,181,0.297697368,608
2020-06-18 16:19,"4,693","1,371",0.226088391,"6,064",427,181,0.297697368,608
2020-06-18 17:19,"4,693","1,371",0.226088391,"6,064",427,181,0.297697368,608
2020-06-18 18:19,"4,687","1,377",0.227077836,"6,064",427,181,0.297697368,608
2020-06-18 19:19,"4,686","1,378",0.227242744,"6,064",427,181,0.297697368,608
2020-06-18 20:19,"4,686","1,378",0.227242744,"6,064",427,181,0.297697368,608
2020-06-18 21:19,"4,686","1,378",0.227242744,"6,064",427,181,0.297697368,608
2020-06-18 22:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-18 23:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-19 00:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-19 02:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-19 03:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-19 04:19,"4,682","1,382",0.227902375,"6,064",427,181,0.297697368,608
2020-06-19 05:19,"4,684","1,380",0.227572559,"6,064",427,181,0.297697368,608
2020-06-19 06:19,"4,678","1,388",0.228816353,"6,066",427,181,0.297697368,608
2020-06-19 07:19,"4,670","1,396",0.230135180,"6,066",427,181,0.297697368,608
2020-06-19 08:19,"4,676","1,384",0.228382838,"6,060",420,188,0.309210526,608
2020-06-19 09:19,"4,639","1,418",0.234109295,"6,057",425,183,0.300986842,608
2020-06-19 10:19,"4,694","1,403",0.230113170,"6,097",418,178,0.298657718,596
2020-06-19 11:19,"4,663","1,387",0.229256198,"6,050",410,203,0.331158238,613
2020-06-19 12:19,"4,769","1,378",0.224174394,"6,147",408,205,0.334420881,613
2020-06-19 13:19,"4,769","1,378",0.224174394,"6,147",408,205,0.334420881,613
2020-06-19 14:19,"4,769","1,378",0.224174394,"6,147",408,205,0.334420881,613
2020-06-19 15:19,"4,768","1,379",0.224337075,"6,147",408,205,0.334420881,613
2020-06-19 16:19,"4,768","1,379",0.224337075,"6,147",408,205,0.334420881,613
2020-06-19 17:19,"4,768","1,379",0.224337075,"6,147",408,205,0.334420881,613
2020-06-19 18:19,"4,768","1,379",0.224337075,"6,147",408,205,0.334420881,613
2020-06-19 19:19,"4,766","1,379",0.224410090,"6,145",408,205,0.334420881,613
2020-06-19 20:19,"4,766","1,379",0.224410090,"6,145",408,205,0.334420881,613
2020-06-19 21:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-19 22:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-19 23:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-20 00:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-20 02:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-20 03:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-20 04:19,"4,767","1,378",0.224247356,"6,145",408,205,0.334420881,613
2020-06-20 05:19,"4,764","1,381",0.224735557,"6,145",408,205,0.334420881,613
2020-06-20 06:22,"4,764","1,381",0.224735557,"6,145",408,205,0.334420881,613
2020-06-20 07:19,"4,767","1,380",0.224499756,"6,147",409,203,0.331699346,612
2020-06-20 08:19,"4,764","1,381",0.224735557,"6,145",409,203,0.331699346,612
2020-06-20 09:19,"4,767","1,393",0.226136364,"6,160",422,203,0.3248,625
2020-06-20 10:19,"4,553","1,467",0.243687708,"6,020",400,206,0.339933993,606
2020-06-20 11:19,"4,530","1,527",0.252105002,"6,057",393,208,0.346089850,601
2020-06-20 12:19,"4,530","1,527",0.252105002,"6,057",393,208,0.346089850,601
2020-06-20 13:19,"4,528","1,527",0.252188274,"6,055",393,208,0.346089850,601
2020-06-20 14:19,"4,527","1,528",0.252353427,"6,055",393,208,0.346089850,601
2020-06-20 15:19,"4,529","1,526",0.252023121,"6,055",393,208,0.346089850,601
2020-06-20 16:19,"4,529","1,526",0.252023121,"6,055",393,208,0.346089850,601
2020-06-20 17:19,"4,529","1,526",0.252023121,"6,055",393,208,0.346089850,601
2020-06-20 18:19,"4,527","1,528",0.252353427,"6,055",393,208,0.346089850,601
2020-06-20 19:19,"4,526","1,527",0.252271601,"6,053",393,208,0.346089850,601
2020-06-20 20:19,"4,526","1,527",0.252271601,"6,053",393,208,0.346089850,601
2020-06-20 21:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-20 22:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-20 23:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 00:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 01:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 02:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 03:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 04:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 05:19,"4,522","1,533",0.253179191,"6,055",393,208,0.346089850,601
2020-06-21 06:19,"4,518","1,549",0.255315642,"6,067",393,208,0.346089850,601
2020-06-21 07:19,"4,506","1,559",0.257048640,"6,065",393,208,0.346089850,601
2020-06-21 08:19,"4,489","1,573",0.259485318,"6,062",389,211,0.351666667,600
2020-06-21 09:19,"4,402","1,657",0.273477472,"6,059",379,226,0.373553719,605
2020-06-21 10:19,"4,300","1,648",0.277067922,"5,948",374,232,0.382838284,606
2020-06-21 11:19,"4,315","1,650",0.276613579,"5,965",372,234,0.386138614,606
2020-06-21 12:19,"4,317","1,648",0.276278290,"5,965",368,238,0.392739274,606
2020-06-21 13:19,"4,316","1,647",0.276203253,"5,963",368,238,0.392739274,606
2020-06-21 14:19,"4,316","1,647",0.276203253,"5,963",368,238,0.392739274,606
2020-06-21 15:19,"4,316","1,647",0.276203253,"5,963",368,238,0.392739274,606
2020-06-21 16:19,"4,316","1,647",0.276203253,"5,963",368,238,0.392739274,606
2020-06-21 17:19,"4,316","1,637",0.274987401,"5,953",368,238,0.392739274,606
2020-06-21 18:19,"4,316","1,637",0.274987401,"5,953",368,238,0.392739274,606
2020-06-21 19:19,"4,319","1,637",0.274848892,"5,956",368,238,0.392739274,606
2020-06-21 20:19,"4,318","1,637",0.274895046,"5,955",368,238,0.392739274,606
2020-06-21 21:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-21 22:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-21 23:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 00:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 01:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 02:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 03:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 04:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 05:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 06:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 07:19,"4,313","1,642",0.275734677,"5,955",368,238,0.392739274,606
2020-06-22 08:19,"4,333","1,638",0.274325909,"5,971",458,239,0.342898135,697
2020-06-22 09:19,"4,356","1,597",0.268268100,"5,953",457,238,0.342446043,695
2020-06-22 10:19,"4,356","1,594",0.267899160,"5,950",465,239,0.339488636,704
2020-06-22 11:19,"4,365","1,611",0.269578313,"5,976",461,240,0.342368046,701
2020-06-22 12:19,"4,370","1,606",0.268741633,"5,976",461,240,0.342368046,701
2020-06-22 13:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-22 14:19,"4,368","1,609",0.269198595,"5,977",461,240,0.342368046,701
2020-06-22 15:19,"4,368","1,609",0.269198595,"5,977",461,240,0.342368046,701
2020-06-22 16:20,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-22 17:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-22 18:19,"4,367","1,611",0.269488123,"5,978",461,240,0.342368046,701
2020-06-22 19:19,"4,368","1,610",0.269320843,"5,978",461,240,0.342368046,701
2020-06-22 20:20,"4,368","1,610",0.269320843,"5,978",461,240,0.342368046,701
2020-06-22 21:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-22 22:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-22 23:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 00:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 02:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 03:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 04:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 05:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 06:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 07:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 08:19,"4,369","1,609",0.269153563,"5,978",461,240,0.342368046,701
2020-06-23 09:19,"4,491","1,522",0.253118244,"6,013",377,239,0.387987013,616
2020-06-23 10:19,"4,583","1,441",0.239209827,"6,024",388,228,0.370129870,616
2020-06-23 11:19,"4,606","1,440",0.238173999,"6,046",391,233,0.373397436,624
2020-06-23 12:19,"4,629","1,416",0.234243176,"6,045",387,240,0.382775120,627
2020-06-23 13:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-23 14:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-23 15:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-23 16:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-23 17:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-23 18:19,"4,630","1,408",0.233189798,"6,038",387,240,0.382775120,627
2020-06-23 19:20,"4,630","1,408",0.233189798,"6,038",387,240,0.382775120,627
2020-06-23 20:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-23 21:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-23 22:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-23 23:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 00:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 02:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 03:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 04:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 05:19,"4,632","1,406",0.232858562,"6,038",387,240,0.382775120,627
2020-06-24 06:19,"4,627","1,411",0.233686651,"6,038",387,240,0.382775120,627
2020-06-24 07:19,"4,633","1,403",0.232438701,"6,036",386,241,0.384370016,627
2020-06-24 08:19,"4,646","1,385",0.229646825,"6,031",385,242,0.385964912,627
2020-06-24 09:19,"4,638","1,376",0.228799468,"6,014",377,238,0.386991870,615
2020-06-24 10:19,"5,558","1,325",0.192503269,"6,883",382,224,0.369636964,606
2020-06-24 11:19,"5,567","1,331",0.192954480,"6,898",383,222,0.366942149,605
2020-06-24 12:19,"5,560","1,340",0.194202899,"6,900",381,224,0.370247934,605
2020-06-24 13:19,"5,571","1,329",0.192608696,"6,900",384,223,0.367380560,607
2020-06-24 14:19,"5,573","1,325",0.192084662,"6,898",384,223,0.367380560,607
2020-06-24 15:19,"5,573","1,325",0.192084662,"6,898",384,223,0.367380560,607
2020-06-24 16:19,"4,714","1,325",0.219407187,"6,039",384,223,0.367380560,607
2020-06-24 17:19,"4,714","1,325",0.219407187,"6,039",384,223,0.367380560,607
2020-06-24 18:19,"4,714","1,325",0.219407187,"6,039",384,223,0.367380560,607
2020-06-24 19:19,"4,718","1,321",0.218744825,"6,039",384,223,0.367380560,607
2020-06-24 20:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-24 21:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-24 22:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-24 23:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 00:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 02:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 03:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 04:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 05:19,"4,719","1,326",0.219354839,"6,045",384,223,0.367380560,607
2020-06-25 06:19,"4,718","1,327",0.219520265,"6,045",383,224,0.369028007,607
2020-06-25 07:19,"4,717","1,328",0.219685691,"6,045",383,224,0.369028007,607
2020-06-25 08:19,"4,755","1,312",0.216251854,"6,067",386,222,0.365131579,608
2020-06-25 09:19,"4,745","1,324",0.218157851,"6,069",388,221,0.362889984,609
2020-06-25 10:19,"4,746","1,382",0.225522193,"6,128",405,213,0.344660194,618
2020-06-25 11:19,"4,755","1,358",0.222149517,"6,113",404,214,0.346278317,618
2020-06-25 12:19,"4,755","1,358",0.222149517,"6,113",405,213,0.344660194,618
2020-06-25 13:19,"4,753","1,360",0.222476689,"6,113",405,213,0.344660194,618
2020-06-25 14:19,"4,753","1,360",0.222476689,"6,113",405,213,0.344660194,618
2020-06-25 15:19,"4,762","1,358",0.221895425,"6,120",405,213,0.344660194,618
2020-06-25 16:19,"4,762","1,358",0.221895425,"6,120",405,213,0.344660194,618
2020-06-25 17:19,"4,762","1,358",0.221895425,"6,120",405,213,0.344660194,618
2020-06-25 18:19,"4,762","1,358",0.221895425,"6,120",405,213,0.344660194,618
2020-06-25 19:19,"4,764","1,351",0.220932134,"6,115",405,213,0.344660194,618
2020-06-25 20:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-25 21:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-25 22:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-25 23:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 00:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 02:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 03:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 04:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 05:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 06:19,"4,765","1,350",0.220768602,"6,115",405,213,0.344660194,618
2020-06-26 07:19,"4,757","1,357",0.221949624,"6,114",407,211,0.341423948,618
2020-06-26 08:19,"4,767","1,349",0.220568999,"6,116",408,209,0.338735818,617
2020-06-26 09:19,"4,761","1,346",0.220402816,"6,107",418,199,0.322528363,617
2020-06-26 10:19,"4,760","1,305",0.215169002,"6,065",413,207,0.333870968,620
2020-06-26 11:19,"4,756","1,295",0.214014213,"6,051",412,208,0.335483871,620
2020-06-26 12:19,"4,759","1,292",0.213518427,"6,051",412,208,0.335483871,620
2020-06-26 13:19,"4,759","1,292",0.213518427,"6,051",412,208,0.335483871,620
2020-06-26 14:19,"4,762","1,289",0.213022641,"6,051",412,208,0.335483871,620
2020-06-26 15:19,"4,762","1,289",0.213022641,"6,051",412,208,0.335483871,620
2020-06-26 16:19,"4,762","1,289",0.213022641,"6,051",412,208,0.335483871,620
2020-06-26 17:19,"4,762","1,289",0.213022641,"6,051",412,208,0.335483871,620
2020-06-26 18:19,"4,763","1,288",0.212857379,"6,051",412,208,0.335483871,620
2020-06-26 19:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-26 20:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-26 21:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-26 22:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-26 23:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 00:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 02:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 03:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 04:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 05:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 06:19,"4,761","1,290",0.213187903,"6,051",412,208,0.335483871,620
2020-06-27 07:19,"4,750","1,300",0.214876033,"6,050",410,210,0.338709677,620
2020-06-27 08:19,"4,748","1,301",0.215076872,"6,049",410,210,0.338709677,620
2020-06-27 09:19,"4,723","1,342",0.221269580,"6,065",402,218,0.351612903,620
2020-06-27 10:19,"4,707","1,377",0.226331361,"6,084",405,210,0.341463415,615
2020-06-27 11:19,"4,672","1,409",0.231705312,"6,081",395,216,0.353518822,611
2020-06-27 12:19,"4,672","1,409",0.231705312,"6,081",395,216,0.353518822,611
2020-06-27 13:19,"4,672","1,409",0.231705312,"6,081",395,216,0.353518822,611
2020-06-27 14:19,"4,669","1,412",0.232198652,"6,081",394,217,0.355155483,611
2020-06-27 15:19,"4,669","1,412",0.232198652,"6,081",394,217,0.355155483,611
2020-06-27 16:19,"4,669","1,412",0.232198652,"6,081",394,217,0.355155483,611
2020-06-27 17:19,"4,669","1,412",0.232198652,"6,081",394,217,0.355155483,611
2020-06-27 18:19,"4,665","1,416",0.232856438,"6,081",394,217,0.355155483,611
